idStudent,nameStudent
idStudent 3411,Student 3411
idStudent 3412,Student 3412
idStudent 3413,Student 3413
idStudent 3414,Student 3414
idStudent 3415,Student 3415
idStudent 3416,Student 3416
idStudent 3417,Student 3417
idStudent 3418,Student 3418
idStudent 3419,Student 3419
idStudent 3420,Student 3420
idStudent 3421,Student 3421
idStudent 3422,Student 3422
idStudent 3423,Student 3423
idStudent 3424,Student 3424
idStudent 3425,Student 3425
idStudent 3426,Student 3426
idStudent 3427,Student 3427
idStudent 3428,Student 3428
idStudent 3429,Student 3429
idStudent 3430,Student 3430
idStudent 3431,Student 3431
idStudent 3432,Student 3432
idStudent 3433,Student 3433
idStudent 3434,Student 3434
idStudent 3435,Student 3435
idStudent 3436,Student 3436
idStudent 3437,Student 3437
idStudent 3438,Student 3438
idStudent 3439,Student 3439
idStudent 3440,Student 3440
idStudent 3441,Student 3441
idStudent 3442,Student 3442
idStudent 3443,Student 3443
idStudent 3444,Student 3444
idStudent 3445,Student 3445
idStudent 3446,Student 3446
idStudent 3447,Student 3447
idStudent 3448,Student 3448
idStudent 3449,Student 3449
idStudent 3450,Student 3450
idStudent 3451,Student 3451
idStudent 3452,Student 3452
idStudent 3453,Student 3453
idStudent 3454,Student 3454
idStudent 3455,Student 3455
idStudent 3456,Student 3456
idStudent 3457,Student 3457
idStudent 3458,Student 3458
idStudent 3459,Student 3459
idStudent 3460,Student 3460
idStudent 3461,Student 3461
idStudent 3462,Student 3462
idStudent 3463,Student 3463
idStudent 3464,Student 3464
idStudent 3465,Student 3465
idStudent 3466,Student 3466
idStudent 3467,Student 3467
idStudent 3468,Student 3468
idStudent 3469,Student 3469
idStudent 3470,Student 3470
idStudent 3471,Student 3471
idStudent 3472,Student 3472
idStudent 3473,Student 3473
idStudent 3474,Student 3474
idStudent 3475,Student 3475
idStudent 3476,Student 3476
idStudent 3477,Student 3477
idStudent 3478,Student 3478
idStudent 3479,Student 3479
idStudent 3480,Student 3480
idStudent 3481,Student 3481
idStudent 3482,Student 3482
idStudent 3483,Student 3483
idStudent 3484,Student 3484
idStudent 3485,Student 3485
idStudent 3486,Student 3486
idStudent 3487,Student 3487
idStudent 3488,Student 3488
idStudent 3489,Student 3489
idStudent 3490,Student 3490
idStudent 3491,Student 3491
idStudent 3492,Student 3492
idStudent 3493,Student 3493
idStudent 3494,Student 3494
idStudent 3495,Student 3495
idStudent 3496,Student 3496
idStudent 3497,Student 3497
idStudent 3498,Student 3498
idStudent 3499,Student 3499
idStudent 3500,Student 3500
idStudent 3501,Student 3501
idStudent 3502,Student 3502
idStudent 3503,Student 3503
idStudent 3504,Student 3504
idStudent 3505,Student 3505
idStudent 3506,Student 3506
idStudent 3507,Student 3507
idStudent 3508,Student 3508
idStudent 3509,Student 3509
idStudent 3510,Student 3510
idStudent 3511,Student 3511
idStudent 3512,Student 3512
idStudent 3513,Student 3513
idStudent 3514,Student 3514
idStudent 3515,Student 3515
idStudent 3516,Student 3516
idStudent 3517,Student 3517
idStudent 3518,Student 3518
idStudent 3519,Student 3519
idStudent 3520,Student 3520
idStudent 3521,Student 3521
idStudent 3522,Student 3522
idStudent 3523,Student 3523
idStudent 3524,Student 3524
idStudent 3525,Student 3525
idStudent 3526,Student 3526
idStudent 3527,Student 3527
idStudent 3528,Student 3528
idStudent 3529,Student 3529
idStudent 3530,Student 3530
idStudent 3531,Student 3531
idStudent 3532,Student 3532
idStudent 3533,Student 3533
idStudent 3534,Student 3534
idStudent 3535,Student 3535
idStudent 3536,Student 3536
idStudent 3537,Student 3537
idStudent 3538,Student 3538
idStudent 3539,Student 3539
idStudent 3540,Student 3540
idStudent 3541,Student 3541
idStudent 3542,Student 3542
idStudent 3543,Student 3543
idStudent 3544,Student 3544
idStudent 3545,Student 3545
idStudent 3546,Student 3546
idStudent 3547,Student 3547
idStudent 3548,Student 3548
idStudent 3549,Student 3549
idStudent 3550,Student 3550
idStudent 3551,Student 3551
idStudent 3552,Student 3552
idStudent 3553,Student 3553
idStudent 3554,Student 3554
idStudent 3555,Student 3555
idStudent 3556,Student 3556
idStudent 3557,Student 3557
idStudent 3558,Student 3558
idStudent 3559,Student 3559
idStudent 3560,Student 3560
idStudent 3561,Student 3561
idStudent 3562,Student 3562
idStudent 3563,Student 3563
idStudent 3564,Student 3564
idStudent 3565,Student 3565
idStudent 3566,Student 3566
idStudent 3567,Student 3567
idStudent 3568,Student 3568
idStudent 3569,Student 3569
idStudent 3570,Student 3570
idStudent 3571,Student 3571
idStudent 3572,Student 3572
idStudent 3573,Student 3573
idStudent 3574,Student 3574
idStudent 3575,Student 3575
idStudent 3576,Student 3576
idStudent 3577,Student 3577
idStudent 3578,Student 3578
idStudent 3579,Student 3579
idStudent 3580,Student 3580
idStudent 3581,Student 3581
idStudent 3582,Student 3582
idStudent 3583,Student 3583
idStudent 3584,Student 3584
idStudent 3585,Student 3585
idStudent 3586,Student 3586
idStudent 3587,Student 3587
idStudent 3588,Student 3588
idStudent 3589,Student 3589
idStudent 3590,Student 3590
idStudent 3591,Student 3591
idStudent 3592,Student 3592
idStudent 3593,Student 3593
idStudent 3594,Student 3594
idStudent 3595,Student 3595
idStudent 3596,Student 3596
idStudent 3597,Student 3597
idStudent 3598,Student 3598
idStudent 3599,Student 3599
idStudent 3600,Student 3600
idStudent 3601,Student 3601
idStudent 3602,Student 3602
idStudent 3603,Student 3603
idStudent 3604,Student 3604
idStudent 3605,Student 3605
idStudent 3606,Student 3606
idStudent 3607,Student 3607
idStudent 3608,Student 3608
idStudent 3609,Student 3609
idStudent 3610,Student 3610
idStudent 3611,Student 3611
idStudent 3612,Student 3612
idStudent 3613,Student 3613
idStudent 3614,Student 3614
idStudent 3615,Student 3615
idStudent 3616,Student 3616
idStudent 3617,Student 3617
idStudent 3618,Student 3618
idStudent 3619,Student 3619
idStudent 3620,Student 3620
idStudent 3621,Student 3621
idStudent 3622,Student 3622
idStudent 3623,Student 3623
idStudent 3624,Student 3624
idStudent 3625,Student 3625
idStudent 3626,Student 3626
idStudent 3627,Student 3627
idStudent 3628,Student 3628
idStudent 3629,Student 3629
idStudent 3630,Student 3630
idStudent 3631,Student 3631
idStudent 3632,Student 3632
idStudent 3633,Student 3633
idStudent 3634,Student 3634
idStudent 3635,Student 3635
idStudent 3636,Student 3636
idStudent 3637,Student 3637
idStudent 3638,Student 3638
idStudent 3639,Student 3639
idStudent 3640,Student 3640
idStudent 3641,Student 3641
idStudent 3642,Student 3642
idStudent 3643,Student 3643
idStudent 3644,Student 3644
idStudent 3645,Student 3645
idStudent 3646,Student 3646
idStudent 3647,Student 3647
idStudent 3648,Student 3648
idStudent 3649,Student 3649
idStudent 3650,Student 3650
idStudent 3651,Student 3651
idStudent 3652,Student 3652
idStudent 3653,Student 3653
idStudent 3654,Student 3654
idStudent 3655,Student 3655
idStudent 3656,Student 3656
idStudent 3657,Student 3657
idStudent 3658,Student 3658
idStudent 3659,Student 3659
idStudent 3660,Student 3660
idStudent 3661,Student 3661
idStudent 3662,Student 3662
idStudent 3663,Student 3663
idStudent 3664,Student 3664
idStudent 3665,Student 3665
idStudent 3666,Student 3666
idStudent 3667,Student 3667
idStudent 3668,Student 3668
idStudent 3669,Student 3669
idStudent 3670,Student 3670
idStudent 3671,Student 3671
idStudent 3672,Student 3672
idStudent 3673,Student 3673
idStudent 3674,Student 3674
idStudent 3675,Student 3675
idStudent 3676,Student 3676
idStudent 3677,Student 3677
idStudent 3678,Student 3678
idStudent 3679,Student 3679
idStudent 3680,Student 3680
idStudent 3681,Student 3681
idStudent 3682,Student 3682
idStudent 3683,Student 3683
idStudent 3684,Student 3684
idStudent 3685,Student 3685
idStudent 3686,Student 3686
idStudent 3687,Student 3687
idStudent 3688,Student 3688
idStudent 3689,Student 3689
idStudent 3690,Student 3690
idStudent 3691,Student 3691
idStudent 3692,Student 3692
idStudent 3693,Student 3693
idStudent 3694,Student 3694
idStudent 3695,Student 3695
idStudent 3696,Student 3696
idStudent 3697,Student 3697
idStudent 3698,Student 3698
idStudent 3699,Student 3699
idStudent 3700,Student 3700
idStudent 3701,Student 3701
idStudent 3702,Student 3702
idStudent 3703,Student 3703
idStudent 3704,Student 3704
idStudent 3705,Student 3705
idStudent 3706,Student 3706
idStudent 3707,Student 3707
idStudent 3708,Student 3708
idStudent 3709,Student 3709
idStudent 3710,Student 3710
idStudent 3711,Student 3711
idStudent 3712,Student 3712
idStudent 3713,Student 3713
idStudent 3714,Student 3714
idStudent 3715,Student 3715
idStudent 3716,Student 3716
idStudent 3717,Student 3717
idStudent 3718,Student 3718
idStudent 3719,Student 3719
idStudent 3720,Student 3720
idStudent 3721,Student 3721
idStudent 3722,Student 3722
idStudent 3723,Student 3723
idStudent 3724,Student 3724
idStudent 3725,Student 3725
idStudent 3726,Student 3726
idStudent 3727,Student 3727
idStudent 3728,Student 3728
idStudent 3729,Student 3729
idStudent 3730,Student 3730
idStudent 3731,Student 3731
idStudent 3732,Student 3732
idStudent 3733,Student 3733
idStudent 3734,Student 3734
idStudent 3735,Student 3735
idStudent 3736,Student 3736
idStudent 3737,Student 3737
idStudent 3738,Student 3738
idStudent 3739,Student 3739
idStudent 3740,Student 3740
idStudent 3741,Student 3741
idStudent 3742,Student 3742
idStudent 3743,Student 3743
idStudent 3744,Student 3744
idStudent 3745,Student 3745
idStudent 3746,Student 3746
idStudent 3747,Student 3747
idStudent 3748,Student 3748
idStudent 3749,Student 3749
idStudent 3750,Student 3750
idStudent 3751,Student 3751
idStudent 3752,Student 3752
idStudent 3753,Student 3753
idStudent 3754,Student 3754
idStudent 3755,Student 3755
idStudent 3756,Student 3756
idStudent 3757,Student 3757
idStudent 3758,Student 3758
idStudent 3759,Student 3759
idStudent 3760,Student 3760
idStudent 3761,Student 3761
idStudent 3762,Student 3762
idStudent 3763,Student 3763
idStudent 3764,Student 3764
idStudent 3765,Student 3765
idStudent 3766,Student 3766
idStudent 3767,Student 3767
idStudent 3768,Student 3768
idStudent 3769,Student 3769
idStudent 3770,Student 3770
idStudent 3771,Student 3771
idStudent 3772,Student 3772
idStudent 3773,Student 3773
idStudent 3774,Student 3774
idStudent 3775,Student 3775
idStudent 3776,Student 3776
idStudent 3777,Student 3777
idStudent 3778,Student 3778
idStudent 3779,Student 3779
idStudent 3780,Student 3780
idStudent 3781,Student 3781
idStudent 3782,Student 3782
idStudent 3783,Student 3783
idStudent 3784,Student 3784
idStudent 3785,Student 3785
idStudent 3786,Student 3786
idStudent 3787,Student 3787
idStudent 3788,Student 3788
idStudent 3789,Student 3789
idStudent 3790,Student 3790
idStudent 3791,Student 3791
idStudent 3792,Student 3792
idStudent 3793,Student 3793
idStudent 3794,Student 3794
idStudent 3795,Student 3795
idStudent 3796,Student 3796
idStudent 3797,Student 3797
idStudent 3798,Student 3798
idStudent 3799,Student 3799
idStudent 3800,Student 3800
idStudent 3801,Student 3801
idStudent 3802,Student 3802
idStudent 3803,Student 3803
idStudent 3804,Student 3804
idStudent 3805,Student 3805
idStudent 3806,Student 3806
idStudent 3807,Student 3807
idStudent 3808,Student 3808
idStudent 3809,Student 3809
idStudent 3810,Student 3810
idStudent 3811,Student 3811
idStudent 3812,Student 3812
idStudent 3813,Student 3813
idStudent 3814,Student 3814
idStudent 3815,Student 3815
idStudent 3816,Student 3816
idStudent 3817,Student 3817
idStudent 3818,Student 3818
idStudent 3819,Student 3819
idStudent 3820,Student 3820
idStudent 3821,Student 3821
idStudent 3822,Student 3822
idStudent 3823,Student 3823
idStudent 3824,Student 3824
idStudent 3825,Student 3825
idStudent 3826,Student 3826
idStudent 3827,Student 3827
idStudent 3828,Student 3828
idStudent 3829,Student 3829
idStudent 3830,Student 3830
idStudent 3831,Student 3831
idStudent 3832,Student 3832
idStudent 3833,Student 3833
idStudent 3834,Student 3834
idStudent 3835,Student 3835
idStudent 3836,Student 3836
idStudent 3837,Student 3837
idStudent 3838,Student 3838
idStudent 3839,Student 3839
idStudent 3840,Student 3840
idStudent 3841,Student 3841
idStudent 3842,Student 3842
idStudent 3843,Student 3843
idStudent 3844,Student 3844
idStudent 3845,Student 3845
idStudent 3846,Student 3846
idStudent 3847,Student 3847
idStudent 3848,Student 3848
idStudent 3849,Student 3849
idStudent 3850,Student 3850
idStudent 3851,Student 3851
idStudent 3852,Student 3852
idStudent 3853,Student 3853
idStudent 3854,Student 3854
idStudent 3855,Student 3855
idStudent 3856,Student 3856
idStudent 3857,Student 3857
idStudent 3858,Student 3858
idStudent 3859,Student 3859
idStudent 3860,Student 3860
idStudent 3861,Student 3861
idStudent 3862,Student 3862
idStudent 3863,Student 3863
idStudent 3864,Student 3864
idStudent 3865,Student 3865
idStudent 3866,Student 3866
idStudent 3867,Student 3867
idStudent 3868,Student 3868
idStudent 3869,Student 3869
idStudent 3870,Student 3870
idStudent 3871,Student 3871
idStudent 3872,Student 3872
idStudent 3873,Student 3873
idStudent 3874,Student 3874
idStudent 3875,Student 3875
idStudent 3876,Student 3876
idStudent 3877,Student 3877
idStudent 3878,Student 3878
idStudent 3879,Student 3879
idStudent 3880,Student 3880
idStudent 3881,Student 3881
idStudent 3882,Student 3882
idStudent 3883,Student 3883
idStudent 3884,Student 3884
idStudent 3885,Student 3885
idStudent 3886,Student 3886
idStudent 3887,Student 3887
idStudent 3888,Student 3888
idStudent 3889,Student 3889
idStudent 3890,Student 3890
idStudent 3891,Student 3891
idStudent 3892,Student 3892
idStudent 3893,Student 3893
idStudent 3894,Student 3894
idStudent 3895,Student 3895
idStudent 3896,Student 3896
idStudent 3897,Student 3897
idStudent 3898,Student 3898
idStudent 3899,Student 3899
idStudent 3900,Student 3900
idStudent 3901,Student 3901
idStudent 3902,Student 3902
idStudent 3903,Student 3903
idStudent 3904,Student 3904
idStudent 3905,Student 3905
idStudent 3906,Student 3906
idStudent 3907,Student 3907
idStudent 3908,Student 3908
idStudent 3909,Student 3909
idStudent 3910,Student 3910
idStudent 3911,Student 3911
idStudent 3912,Student 3912
idStudent 3913,Student 3913
idStudent 3914,Student 3914
idStudent 3915,Student 3915
idStudent 3916,Student 3916
idStudent 3917,Student 3917
idStudent 3918,Student 3918
idStudent 3919,Student 3919
idStudent 3920,Student 3920
idStudent 3921,Student 3921
idStudent 3922,Student 3922
idStudent 3923,Student 3923
idStudent 3924,Student 3924
idStudent 3925,Student 3925
idStudent 3926,Student 3926
idStudent 3927,Student 3927
idStudent 3928,Student 3928
idStudent 3929,Student 3929
idStudent 3930,Student 3930
idStudent 3931,Student 3931
idStudent 3932,Student 3932
idStudent 3933,Student 3933
idStudent 3934,Student 3934
idStudent 3935,Student 3935
idStudent 3936,Student 3936
idStudent 3937,Student 3937
idStudent 3938,Student 3938
idStudent 3939,Student 3939
idStudent 3940,Student 3940
idStudent 3941,Student 3941
idStudent 3942,Student 3942
idStudent 3943,Student 3943
idStudent 3944,Student 3944
idStudent 3945,Student 3945
idStudent 3946,Student 3946
idStudent 3947,Student 3947
idStudent 3948,Student 3948
idStudent 3949,Student 3949
idStudent 3950,Student 3950
idStudent 3951,Student 3951
idStudent 3952,Student 3952
idStudent 3953,Student 3953
idStudent 3954,Student 3954
idStudent 3955,Student 3955
idStudent 3956,Student 3956
idStudent 3957,Student 3957
idStudent 3958,Student 3958
idStudent 3959,Student 3959
idStudent 3960,Student 3960
idStudent 3961,Student 3961
idStudent 3962,Student 3962
idStudent 3963,Student 3963
idStudent 3964,Student 3964
idStudent 3965,Student 3965
idStudent 3966,Student 3966
idStudent 3967,Student 3967
idStudent 3968,Student 3968
idStudent 3969,Student 3969
idStudent 3970,Student 3970
idStudent 3971,Student 3971
idStudent 3972,Student 3972
idStudent 3973,Student 3973
idStudent 3974,Student 3974
idStudent 3975,Student 3975
idStudent 3976,Student 3976
idStudent 3977,Student 3977
idStudent 3978,Student 3978
idStudent 3979,Student 3979
idStudent 3980,Student 3980
idStudent 3981,Student 3981
idStudent 3982,Student 3982
idStudent 3983,Student 3983
idStudent 3984,Student 3984
idStudent 3985,Student 3985
idStudent 3986,Student 3986
idStudent 3987,Student 3987
idStudent 3988,Student 3988
idStudent 3989,Student 3989
idStudent 3990,Student 3990
idStudent 3991,Student 3991
idStudent 3992,Student 3992
idStudent 3993,Student 3993
idStudent 3994,Student 3994
idStudent 3995,Student 3995
idStudent 3996,Student 3996
idStudent 3997,Student 3997
idStudent 3998,Student 3998
idStudent 3999,Student 3999
idStudent 4000,Student 4000
idStudent 4001,Student 4001
idStudent 4002,Student 4002
idStudent 4003,Student 4003
idStudent 4004,Student 4004
idStudent 4005,Student 4005
idStudent 4006,Student 4006
idStudent 4007,Student 4007
idStudent 4008,Student 4008
idStudent 4009,Student 4009
idStudent 4010,Student 4010
idStudent 4011,Student 4011
idStudent 4012,Student 4012
idStudent 4013,Student 4013
idStudent 4014,Student 4014
idStudent 4015,Student 4015
idStudent 4016,Student 4016
idStudent 4017,Student 4017
idStudent 4018,Student 4018
idStudent 4019,Student 4019
